File,Class,Method,CC,LOC,Params,NestingDepth,IfCount,SwitchCases,TryCatch,Returns,Calls
modularity/system/JNPF.Systems/System/DataBaseService.cs,DataBaseService,IsSysTable,1,145,1,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/DataBaseService.cs,DataBaseService,GetTableCount,3,14,2,2,0,0,1,0,4
modularity/system/JNPF.Systems/System/DataInterfaceLogService.cs,DataInterfaceLogService,GetList,2,17,2,0,0,0,0,1,12
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetList,3,29,1,0,0,0,0,1,31
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,getList,15,42,1,1,0,3,0,1,42
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetSelector,7,23,0,0,0,0,0,1,19
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetInfoApi,1,3,1,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetParam,3,11,1,1,1,0,0,2,4
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,ActionsExport,1,5,1,0,0,0,0,1,3
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,Preview,1,7,2,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,ActionsResponseInfo,5,26,2,3,2,0,0,2,7
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,ActionsResponseList,1,9,2,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,ActionsResponse,1,3,3,0,0,0,0,1,1
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,Create,5,8,1,1,2,0,0,0,9
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,Update,6,8,2,1,2,0,0,0,9
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,Delete,2,10,1,1,1,0,0,0,5
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,UpdateState,2,10,1,1,1,0,0,0,6
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,ActionsImport,15,56,2,2,8,0,2,0,42
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetAuthorization,4,11,4,1,1,0,0,2,6
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,ActionsCopy,6,16,1,1,3,0,0,0,13
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetResponseByType,7,15,3,1,2,0,0,1,7
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetInfo,2,3,1,0,0,0,0,1,1
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetDynamicList,15,54,6,4,7,0,0,2,28
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetDatainterfaceParameter,28,120,1,6,12,11,0,2,38
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetDataInterfaceData,18,85,4,4,10,0,0,2,42
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,ExcuteInterfaceData,1,15,3,0,0,0,0,1,4
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,InterfaceDataManage,22,81,3,6,12,2,0,1,47
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,VerifyRequired,17,51,2,7,6,4,1,0,19
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetSqlData,4,20,2,2,2,0,0,3,13
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,ReplaceSqlParameter,13,31,2,4,6,0,0,0,12
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,ExcuteSql,12,38,3,5,5,0,0,2,23
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetSqlParameter,32,77,2,3,16,0,0,1,59
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,ChangeTenantDB,5,12,1,2,2,0,0,0,3
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetSugarParameterList,7,36,1,4,2,3,1,1,8
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetApiData,25,96,4,6,12,0,1,3,49
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetApiParameter,39,165,3,5,22,0,0,1,68
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,RequestApi,19,120,3,5,8,2,1,1,31
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,InterfaceVerify,8,53,3,2,3,0,0,1,33
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetVerifySignature,1,15,3,0,0,0,0,1,15
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,VerifyInterfaceOauth,20,56,2,3,13,0,0,1,38
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetLocalAddress,1,24,0,0,0,0,0,1,3
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetDynamicDataCache,1,4,2,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,SetDynamicDataCache,1,4,3,0,0,0,0,1,3
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,GetDynamicInfiniteData,4,16,4,2,1,0,0,1,11
modularity/system/JNPF.Systems/System/DataInterfaceService.cs,DataInterfaceService,ReactLogApi,4,40,1,3,2,0,1,0,15
modularity/system/JNPF.Systems/System/DataInterfaceVariateService.cs,DataInterfaceVariateService,GetList,2,17,2,0,0,0,0,1,16
modularity/system/JNPF.Systems/System/DataInterfaceVariateService.cs,DataInterfaceVariateService,GetSelector,3,23,0,0,0,0,0,1,12
modularity/system/JNPF.Systems/System/DataInterfaceVariateService.cs,DataInterfaceVariateService,Info,2,3,1,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/DataInterfaceVariateService.cs,DataInterfaceVariateService,ActionsExport,2,5,1,0,0,0,0,1,3
modularity/system/JNPF.Systems/System/DataInterfaceVariateService.cs,DataInterfaceVariateService,Create,5,10,1,1,3,0,0,0,11
modularity/system/JNPF.Systems/System/DataInterfaceVariateService.cs,DataInterfaceVariateService,Update,6,10,2,1,3,0,0,0,11
modularity/system/JNPF.Systems/System/DataInterfaceVariateService.cs,DataInterfaceVariateService,Delete,4,8,1,1,2,0,0,0,8
modularity/system/JNPF.Systems/System/DataInterfaceVariateService.cs,DataInterfaceVariateService,ActionsImport,4,16,1,1,3,0,0,0,13
modularity/system/JNPF.Systems/System/DataInterfaceVariateService.cs,DataInterfaceVariateService,ActionsCopy,5,14,1,1,3,0,0,0,12
modularity/system/JNPF.Systems/System/DataSyncService.cs,DataSyncService,Estimate,6,24,1,3,3,0,0,4,7
modularity/system/JNPF.Systems/System/DataSyncService.cs,DataSyncService,Execute,5,11,1,1,2,0,0,0,7
modularity/system/JNPF.Systems/System/DataSyncService.cs,DataSyncService,batchExecute,7,28,1,3,3,0,0,1,10
modularity/system/JNPF.Systems/System/DataSyncService.cs,DataSyncService,checkDbLink,11,14,1,1,2,0,0,1,15
modularity/system/JNPF.Systems/System/DataSyncService.cs,DataSyncService,IsNullDataByTable,2,7,2,1,1,0,0,2,1
modularity/system/JNPF.Systems/System/DataSyncService.cs,DataSyncService,ImportTableData,2,14,3,1,0,0,1,2,2
modularity/system/JNPF.Systems/System/DataSyncService.cs,DataSyncService,GetFieldType,7,55,2,1,0,6,0,1,73
modularity/system/JNPF.Systems/System/DataSyncService.cs,DataSyncService,GetDataTypeList,43,145,2,2,0,42,0,1,37
modularity/system/JNPF.Systems/System/DbLinkService.cs,DbLinkService,GetList,2,22,1,0,0,0,0,1,19
modularity/system/JNPF.Systems/System/DbLinkService.cs,DbLinkService,GetSelector,6,60,1,2,4,0,0,1,20
modularity/system/JNPF.Systems/System/DbLinkService.cs,DbLinkService,GetInfo_Api,2,15,1,1,1,0,0,1,3
modularity/system/JNPF.Systems/System/DbLinkService.cs,DbLinkService,Delete,3,7,1,1,1,0,0,0,8
modularity/system/JNPF.Systems/System/DbLinkService.cs,DbLinkService,Create_Api,4,16,1,1,2,0,0,0,10
modularity/system/JNPF.Systems/System/DbLinkService.cs,DbLinkService,Update_Api,5,15,2,1,2,0,0,0,10
modularity/system/JNPF.Systems/System/DbLinkService.cs,DbLinkService,TestDbConnection,3,14,1,1,1,0,0,0,6
modularity/system/JNPF.Systems/System/DbLinkService.cs,DbLinkService,GetList,4,25,0,0,0,0,0,1,11
modularity/system/JNPF.Systems/System/DbLinkService.cs,DbLinkService,GetInfo,2,3,1,0,0,0,0,1,1
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,GetList_Api,17,47,2,3,7,0,0,2,27
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,GetListAll,3,15,0,1,1,0,0,1,14
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,GetSelector,3,20,3,2,2,0,0,2,11
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,GetDataSelector,3,30,1,2,1,0,1,3,8
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,GetInfo_Api,1,4,1,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,ActionsExport,2,12,1,1,0,0,0,1,7
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,Creater,2,15,1,1,1,0,0,0,11
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,Update,2,14,2,1,1,0,0,0,11
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,CheckDataAsync,43,29,2,5,8,0,0,0,12
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,Delete,6,14,1,1,3,0,0,0,10
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,ActionsState,2,10,1,1,1,0,0,0,6
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,ActionsImport,9,23,2,1,4,0,1,0,18
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,GetList,4,12,2,1,1,0,0,2,10
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,GetInfo,2,3,1,0,0,0,0,1,1
modularity/system/JNPF.Systems/System/DictionaryDataService.cs,DictionaryDataService,ImportData,39,140,3,5,21,0,1,0,90
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,GetInfo_Api,2,7,1,1,1,0,0,1,4
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,GetCommonList,10,63,0,5,4,0,0,1,13
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,GetList_Api,1,8,0,0,0,0,0,1,3
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,GetSelector,2,10,1,1,1,0,0,1,5
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,Create_Api,14,50,1,1,3,4,0,0,20
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,Delete_Api,5,19,1,2,3,0,0,0,9
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,Update_Api,19,51,2,1,3,4,0,0,21
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,GetInfo,3,3,1,0,0,0,0,1,1
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,GetList,5,12,0,0,0,0,0,1,21
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,GetListAllById,7,18,2,4,3,0,0,0,7
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,IsExistParent,4,9,1,2,1,0,0,2,1
modularity/system/JNPF.Systems/System/DictionaryTypeService.cs,DictionaryTypeService,AllowDelete,5,8,1,1,2,0,0,3,6
modularity/system/JNPF.Systems/System/InterfaceOauthService.cs,InterfaceOauthService,GetInfo,4,44,1,1,1,0,0,1,38
modularity/system/JNPF.Systems/System/InterfaceOauthService.cs,InterfaceOauthService,GetList,2,20,1,0,0,0,0,1,16
modularity/system/JNPF.Systems/System/InterfaceOauthService.cs,InterfaceOauthService,GetAppSecret,1,3,0,0,0,0,0,1,3
modularity/system/JNPF.Systems/System/InterfaceOauthService.cs,InterfaceOauthService,GetList,5,25,2,1,1,0,0,1,20
modularity/system/JNPF.Systems/System/InterfaceOauthService.cs,InterfaceOauthService,Create_Api,7,12,1,1,3,0,0,0,10
modularity/system/JNPF.Systems/System/InterfaceOauthService.cs,InterfaceOauthService,Delete,4,8,1,1,2,0,0,0,8
modularity/system/JNPF.Systems/System/InterfaceOauthService.cs,InterfaceOauthService,Update,8,15,2,1,3,0,0,0,15
modularity/system/JNPF.Systems/System/InterfaceOauthService.cs,InterfaceOauthService,SaveInterFaceList,2,6,1,1,1,0,0,0,6
modularity/system/JNPF.Systems/System/InterfaceOauthService.cs,InterfaceOauthService,SaveUserList,4,19,1,2,1,0,0,0,19
modularity/system/JNPF.Systems/System/LocationService.cs,LocationService,GetAroundList,2,15,1,1,1,0,0,1,9
modularity/system/JNPF.Systems/System/LocationService.cs,LocationService,GetTextList,2,15,1,1,1,0,0,1,9
modularity/system/JNPF.Systems/System/LocationService.cs,LocationService,GetInputtips,2,12,1,1,1,0,0,1,6
modularity/system/JNPF.Systems/System/LocationService.cs,LocationService,GetRegeo,2,12,1,1,1,0,0,1,6
modularity/system/JNPF.Systems/System/LocationService.cs,LocationService,GetStaticmap,3,22,1,2,1,0,1,1,8
modularity/system/JNPF.Systems/System/MenuDataService.cs,MenuDataService,GetList,1,3,0,0,0,0,0,1,0
modularity/system/JNPF.Systems/System/MenuDataService.cs,MenuDataService,GetAppDataList,1,3,1,0,0,0,0,1,0
modularity/system/JNPF.Systems/System/MenuDataService.cs,MenuDataService,GetDataList,1,3,1,0,0,0,0,1,0
modularity/system/JNPF.Systems/System/MenuDataService.cs,MenuDataService,AddUsual,1,3,1,0,0,0,0,1,0
modularity/system/JNPF.Systems/System/MenuDataService.cs,MenuDataService,DelUsual,1,3,1,0,0,0,0,1,0
modularity/system/JNPF.Systems/System/ModuleButtonService.cs,ModuleButtonService,GetList,3,7,2,1,1,0,0,1,7
modularity/system/JNPF.Systems/System/ModuleButtonService.cs,ModuleButtonService,GetSelector,1,4,1,0,0,0,0,1,3
modularity/system/JNPF.Systems/System/ModuleButtonService.cs,ModuleButtonService,GetInfo,2,4,1,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/ModuleButtonService.cs,ModuleButtonService,Create,6,8,1,1,2,0,0,0,5
modularity/system/JNPF.Systems/System/ModuleButtonService.cs,ModuleButtonService,Update,2,6,2,1,1,0,0,0,7
modularity/system/JNPF.Systems/System/ModuleButtonService.cs,ModuleButtonService,Delete,6,14,1,1,3,0,0,0,10
modularity/system/JNPF.Systems/System/ModuleButtonService.cs,ModuleButtonService,ActionsState,4,13,1,1,2,0,0,0,9
modularity/system/JNPF.Systems/System/ModuleButtonService.cs,ModuleButtonService,GetList,1,3,1,0,0,0,0,1,6
modularity/system/JNPF.Systems/System/ModuleButtonService.cs,ModuleButtonService,Create,1,3,1,0,0,0,0,1,5
modularity/system/JNPF.Systems/System/ModuleButtonService.cs,ModuleButtonService,GetUserModuleButtonList,8,26,1,2,3,0,0,1,31
modularity/system/JNPF.Systems/System/ModuleColumnService.cs,ModuleColumnService,GetList,6,18,2,0,0,0,0,1,22
modularity/system/JNPF.Systems/System/ModuleColumnService.cs,ModuleColumnService,GetInfo,10,20,1,2,4,0,0,1,11
modularity/system/JNPF.Systems/System/ModuleColumnService.cs,ModuleColumnService,GetFieldList,3,8,1,0,0,0,0,1,13
modularity/system/JNPF.Systems/System/ModuleColumnService.cs,ModuleColumnService,Create,13,24,1,2,6,0,0,0,16
modularity/system/JNPF.Systems/System/ModuleColumnService.cs,ModuleColumnService,Update,14,24,2,2,6,0,0,0,16
modularity/system/JNPF.Systems/System/ModuleColumnService.cs,ModuleColumnService,Delete,6,14,1,1,3,0,0,0,10
modularity/system/JNPF.Systems/System/ModuleColumnService.cs,ModuleColumnService,BatchCreate,14,39,1,3,5,0,0,0,15
modularity/system/JNPF.Systems/System/ModuleColumnService.cs,ModuleColumnService,ActionsState,2,10,1,1,1,0,0,0,7
modularity/system/JNPF.Systems/System/ModuleColumnService.cs,ModuleColumnService,GetList,1,3,1,0,0,0,0,1,6
modularity/system/JNPF.Systems/System/ModuleColumnService.cs,ModuleColumnService,GetUserModuleColumnList,8,26,1,2,3,0,0,1,32
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeLinkService.cs,ModuleDataAuthorizeLinkService,GetList,9,26,5,1,3,0,0,2,25
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeLinkService.cs,ModuleDataAuthorizeLinkService,GetInfo_Api,2,4,2,0,0,0,0,1,3
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeLinkService.cs,ModuleDataAuthorizeLinkService,GetVisualTables,7,23,2,2,3,0,0,1,15
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeLinkService.cs,ModuleDataAuthorizeLinkService,SaveLinkData,3,9,1,1,1,0,0,0,9
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeSchemeService.cs,ModuleDataAuthorizeSchemeService,GetList,4,10,2,1,1,0,0,1,10
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeSchemeService.cs,ModuleDataAuthorizeSchemeService,GetInfo_Api,2,4,1,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeSchemeService.cs,ModuleDataAuthorizeSchemeService,Delete,4,12,1,1,2,0,0,0,8
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeSchemeService.cs,ModuleDataAuthorizeSchemeService,Create,6,8,1,1,2,0,0,0,9
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeSchemeService.cs,ModuleDataAuthorizeSchemeService,Update,7,8,2,1,2,0,0,0,9
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeSchemeService.cs,ModuleDataAuthorizeSchemeService,GetList,2,3,1,0,0,0,0,1,5
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeSchemeService.cs,ModuleDataAuthorizeSchemeService,GetResourceList,8,26,1,2,3,0,0,1,31
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeService.cs,ModuleDataAuthorizeService,GetList,9,30,2,2,0,0,0,1,28
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeService.cs,ModuleDataAuthorizeService,GetInfo_Api,10,20,1,2,4,0,0,1,11
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeService.cs,ModuleDataAuthorizeService,GetFieldList,3,7,1,0,0,0,0,1,11
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeService.cs,ModuleDataAuthorizeService,Create,10,22,1,2,5,0,0,0,13
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeService.cs,ModuleDataAuthorizeService,Update,10,22,2,2,5,0,0,0,13
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeService.cs,ModuleDataAuthorizeService,Delete,4,13,1,1,2,0,0,0,9
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeService.cs,ModuleDataAuthorizeService,GetList,1,3,1,0,0,0,0,1,6
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeService.cs,ModuleDataAuthorizeService,AnyScheme,7,14,1,3,2,0,0,0,12
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeService.cs,ModuleDataAuthorizeService,getConditionName,16,52,1,1,0,15,0,1,0
modularity/system/JNPF.Systems/System/ModuleDataAuthorizeService.cs,ModuleDataAuthorizeService,getConditionSymbolName,16,52,1,1,0,15,0,1,0
modularity/system/JNPF.Systems/System/ModuleFormService.cs,ModuleFormService,GetList,6,21,2,0,0,0,0,1,22
modularity/system/JNPF.Systems/System/ModuleFormService.cs,ModuleFormService,GetInfo,10,20,1,2,4,0,0,1,11
modularity/system/JNPF.Systems/System/ModuleFormService.cs,ModuleFormService,GetFieldList,3,10,1,0,0,0,0,1,18
modularity/system/JNPF.Systems/System/ModuleFormService.cs,ModuleFormService,Create,13,24,1,2,6,0,0,0,16
modularity/system/JNPF.Systems/System/ModuleFormService.cs,ModuleFormService,Update,14,24,2,2,6,0,0,0,16
modularity/system/JNPF.Systems/System/ModuleFormService.cs,ModuleFormService,Delete,6,14,1,1,3,0,0,0,10
modularity/system/JNPF.Systems/System/ModuleFormService.cs,ModuleFormService,BatchCreate,14,39,1,3,5,0,0,0,15
modularity/system/JNPF.Systems/System/ModuleFormService.cs,ModuleFormService,ActionsState,2,10,1,1,1,0,0,0,7
modularity/system/JNPF.Systems/System/ModuleFormService.cs,ModuleFormService,GetList,2,3,1,0,0,0,0,1,3
modularity/system/JNPF.Systems/System/ModuleFormService.cs,ModuleFormService,GetUserModuleFormList,8,26,1,2,3,0,0,1,32
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetList,19,32,2,1,8,0,0,1,48
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetSelector,9,17,2,1,4,0,0,1,18
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetSelector,9,19,3,1,4,0,0,1,22
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetSelectorAll,9,42,1,2,3,0,0,1,27
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetSelectorFilter,16,41,2,3,6,0,0,1,29
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetInfo_Api,1,4,1,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,ActionsExport,1,10,1,0,0,0,0,1,14
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetPermissionGroup,18,48,1,2,3,0,0,1,41
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetPermission,44,184,2,5,17,6,0,1,113
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,Creater,13,24,1,3,5,0,0,0,13
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,Update,21,23,2,1,5,0,0,0,25
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,Delete,13,57,1,2,2,0,1,0,46
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,ActionsState,2,10,1,1,1,0,0,0,7
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,ActionsImport,19,48,5,3,9,0,1,0,40
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetList,4,31,1,1,1,0,0,2,27
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetInfo,2,3,1,0,0,0,0,1,1
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetUserTreeModuleList,1,3,2,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetUserModuleListByIds,4,9,4,1,2,0,0,1,5
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetUserModuleListWithAuthIds,4,6,4,1,2,0,0,1,5
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetUserModuleListInternal,36,71,3,3,8,0,0,1,73
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,GetUserModuleList,35,80,2,3,8,0,0,1,80
modularity/system/JNPF.Systems/System/ModuleService.cs,ModuleService,ImportData,74,279,3,6,38,0,1,0,183
modularity/system/JNPF.Systems/System/MonitorService.cs,MonitorService,GetInfo,3,22,0,2,2,0,0,1,10
modularity/system/JNPF.Systems/System/OnlineUserService.cs,OnlineUserService,GetList,7,33,1,2,3,0,0,1,19
modularity/system/JNPF.Systems/System/OnlineUserService.cs,OnlineUserService,ForcedOffline,2,11,1,0,0,0,0,0,6
modularity/system/JNPF.Systems/System/OnlineUserService.cs,OnlineUserService,Clear,2,12,2,0,0,0,0,0,7
modularity/system/JNPF.Systems/System/OnlineUserService.cs,OnlineUserService,GetOnlineUserList,1,4,1,0,0,0,0,1,2
modularity/system/JNPF.Systems/System/OnlineUserService.cs,OnlineUserService,DelOnlineUser,1,7,2,0,0,0,0,1,5
modularity/system/JNPF.Systems/System/OnlineUserService.cs,OnlineUserService,DelUserInfo,1,7,2,0,0,0,0,1,4
modularity/system/JNPF.Systems/System/PortalManageService.cs,PortalManageService,GetList,4,29,2,0,0,0,0,1,24
modularity/system/JNPF.Systems/System/PortalManageService.cs,PortalManageService,GetInfo,2,17,1,0,0,0,0,1,6
modularity/system/JNPF.Systems/System/PortalManageService.cs,PortalManageService,Create,4,25,1,1,2,0,0,0,19
modularity/system/JNPF.Systems/System/PortalManageService.cs,PortalManageService,Update,2,17,2,1,1,0,0,0,5
modularity/system/JNPF.Systems/System/PortalManageService.cs,PortalManageService,Delete,2,12,1,1,1,0,0,0,7
modularity/system/JNPF.Systems/System/PortalManageService.cs,PortalManageService,GetSysPortalManageList,6,42,1,2,2,0,0,1,31
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,GetList_Api,4,26,1,0,0,0,0,1,19
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,GetList_Api,6,41,1,2,1,0,0,1,24
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,GetInfo_Api,3,9,1,0,0,0,0,1,7
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,ActionsExport,1,5,1,0,0,0,0,1,3
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,GetFields,9,33,1,2,3,0,0,1,17
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,GetData,2,13,1,1,0,0,0,1,6
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,GetBatchData,2,9,1,1,0,0,0,1,3
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,GetListOptions,1,3,1,0,0,0,0,1,4
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,Create_Api,8,11,1,1,3,0,0,0,14
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,Delete,4,12,1,1,2,0,0,0,9
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,Update_Api,10,10,2,1,3,0,0,0,14
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,ActionsState_Api,2,10,1,1,1,0,0,0,9
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,ActionsCopy,4,14,1,1,2,0,0,0,10
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,ActionsImport,16,56,2,2,8,0,2,0,43
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,GetInfo,2,3,1,0,0,0,0,1,1
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,GetPrintDevDataOutput,10,90,2,4,6,0,0,1,36
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,GetFieldModels,2,14,2,1,0,0,0,1,3
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,DataTableToDicList,1,6,1,0,0,0,0,1,5
modularity/system/JNPF.Systems/System/PrintDevService.cs,PrintDevService,DateConver,5,19,1,3,2,0,0,1,2
modularity/system/JNPF.Systems/System/PrintLogService.cs,PrintLogService,GetList,4,19,2,0,0,0,0,1,18
